70 Mar 01, 2018 1.11 1.17 1.07 1.16 13889600.0 276789000.0
71 Mar 02, 2018 1.16 1.19 1.14 1.16 11975500.0 289525000.0
72 Mar 03, 2018 1.16 1.28 1.16 1.26 14035500.0 290880000.0
73 Mar 04, 2018 1.26 1.32 1.2 1.2 17736900.0 314605000.0
74 Mar 05, 2018 1.2 1.24 1.19 1.2 11065100.0 299481000.0
75 Mar 06, 2018 1.2 1.2 1.1 1.1 15948700.0 298814000.0
76 Mar 07, 2018 1.1 1.11 0.85 0.9 16407700.0 275210000.0
77 Mar 08, 2018 0.9 0.95 0.75 0.77 19427600.0 224245000.0
78 Mar 09, 2018 0.76 0.78 0.67 0.78 9455240.0 190356000.0
79 Mar 10, 2018 0.78 0.81 0.73 0.73 8459810.0 195210000.0
80 Mar 11, 2018 0.73 0.83 0.7 0.82 7540380.0 183025000.0
81 Mar 12, 2018 0.83 0.84 0.71 0.74 27973600.0 206773000.0
82 Mar 13, 2018 0.74 0.76 0.7 0.71 22349700.0 185033000.0
83 Mar 14, 2018 0.71 0.73 0.61 0.62 22284000.0 178971000.0
84 Mar 15, 2018 0.62 0.63 0.57 0.61 24670700.0 155176000.0
85 Mar 16, 2018 0.61 0.69 0.59 0.65 28086400.0 152909000.0
86 Mar 17, 2018 0.64 0.66 0.56 0.57 25739600.0 161169000.0
87 Mar 18, 2018 0.56 0.56 0.45 0.54 27851100.0 141390000.0
88 Mar 19, 2018 0.54 0.61 0.52 0.6 25025200.0 134289000.0
89 Mar 20, 2018 0.61 0.64 0.55 0.64 24228500.0 151941000.0
90 Mar 21, 2018 0.64 0.69 0.63 0.63 17904300.0 160316000.0
91 Mar 22, 2018 0.63 0.71 0.62 0.65 17009700.0 158212000.0
92 Mar 23, 2018 0.65 0.66 0.58 0.64 14613900.0 163066000.0
93 Mar 24, 2018 0.65 0.77 0.65 0.73 18501700.0 163700000.0
94 Mar 25, 2018 0.72 0.74 0.68 0.71 14295000.0 179766000.0
95 Mar 26, 2018 0.71 0.71 0.58 0.62 13005000.0 177659000.0
96 Mar 27, 2018 0.62 0.63 0.57 0.58 16630900.0 155582000.0
