0 Aug 23, 2017 4.58 4.59 4.2 4.34 995797.0 0.0
1 Aug 24, 2017 4.37 4.61 4.3 4.49 441121.0 0.0
2 Aug 25, 2017 4.49 5.34 4.36 4.94 1231690.0 0.0
3 Aug 26, 2017 4.94 5.86 4.89 5.69 1828830.0 0.0
4 Aug 27, 2017 5.68 5.96 5.42 5.56 1058870.0 0.0
5 Aug 28, 2017 5.54 5.65 4.84 5.07 1046260.0 0.0
6 Aug 29, 2017 5.07 5.28 4.87 5.17 644801.0 0.0
7 Aug 30, 2017 5.17 5.44 5.04 5.42 277276.0 0.0
8 Aug 31, 2017 5.42 5.42 5.41 5.41 934.03 0.0
9 Oct 26, 2017 1.76 2.0 1.76 1.86 4560900.0 0.0
10 Oct 27, 2017 1.86 2.05 1.81 1.97 5200300.0 0.0
11 Oct 28, 2017 1.98 1.98 1.65 1.66 909188.0 0.0
12 Oct 29, 2017 1.66 2.1 1.66 2.06 4368280.0 0.0
13 Oct 30, 2017 2.04 2.06 1.03 1.73 5152710.0 0.0
14 Oct 31, 2017 1.72 1.81 1.54 1.81 6424290.0 0.0
15 Nov 01, 2017 1.81 1.81 1.55 1.69 4155450.0 0.0
16 Nov 02, 2017 1.69 1.9 1.6 1.74 3917230.0 0.0
17 Nov 03, 2017 1.74 1.82 1.56 1.65 3329140.0 0.0
18 Nov 04, 2017 1.65 1.9 1.61 1.69 4416420.0 8228950.0
19 Nov 05, 2017 1.69 1.81 1.64 1.66 3381360.0 8452110.0
20 Nov 06, 2017 1.66 1.74 1.54 1.54 4157400.0 8301090.0
21 Nov 07, 2017 1.54 1.91 1.54 1.82 4339130.0 7704390.0
22 Nov 08, 2017 1.81 2.13 1.79 2.06 4118620.0 9079890.0
23 Nov 09, 2017 2.06 3.15 1.99 2.81 5308560.0 10300600.0
24 Nov 10, 2017 2.82 3.05 2.25 3.03 13424100.0 14086900.0
25 Nov 11, 2017 3.02 3.4 2.67 2.7 5584820.0 15107300.0
26 Nov 12, 2017 2.7 3.01 2.2 2.72 902325.0 13480200.0
27 Nov 13, 2017 2.73 3.02 2.32 2.48 5207.92 13635400.0
28 Nov 14, 2017 2.49 2.72 2.31 2.37 4585530.0 12437300.0
29 Nov 15, 2017 2.37 3.0 2.22 2.98 5959170.0 11863200.0
30 Nov 16, 2017 2.35 2.87 2.34 2.73 3600880.0 11778800.0
31 Nov 17, 2017 2.73 3.21 2.63 2.63 545.18 13654000.0
32 Dec 25, 2017 3.92 4.04 3.82 4.04 4835210.0 0.0
33 Dec 26, 2017 4.04 6.68 3.61 6.54 15623200.0 0.0
34 Dec 27, 2017 6.53 7.63 5.12 5.65 29351900.0 0.0
35 Dec 28, 2017 5.64 5.64 4.39 5.08 10466100.0 0.0
36 Dec 29, 2017 5.12 6.41 5.08 6.03 15972400.0 0.0
37 Dec 30, 2017 6.02 6.04 4.66 5.48 11138000.0 0.0
38 Dec 31, 2017 5.47 5.73 4.92 5.61 10903700.0 0.0
39 Jan 01, 2018 5.66 5.66 5.0 5.29 8631880.0 0.0
40 Jan 02, 2018 5.36 5.6 5.11 5.54 18219900.0 0.0
41 Jan 03, 2018 5.55 7.69 4.95 7.51 32260000.0 0.0
42 Jan 04, 2018 7.51 7.64 6.37 6.92 26605500.0 0.0
43 Jan 05, 2018 6.87 6.91 6.13 6.72 18666600.0 0.0
