73 Mar 01, 2018 0.34 0.35 0.33 0.35 4861860.0 0.0
74 Mar 02, 2018 0.35 0.36 0.34 0.35 3005730.0 0.0
75 Mar 03, 2018 0.35 0.38 0.32 0.35 3680620.0 0.0
76 Mar 04, 2018 0.36 0.61 0.35 0.37 3208510.0 0.0
77 Mar 05, 2018 0.38 0.38 0.36 0.36 3599840.0 0.0
78 Mar 06, 2018 0.36 0.36 0.31 0.32 2141490.0 0.0
79 Mar 07, 2018 0.32 0.33 0.28 0.28 2346550.0 0.0
80 Mar 08, 2018 0.28 0.29 0.26 0.27 2011580.0 0.0
81 Mar 09, 2018 0.26 0.27 0.23 0.27 1758420.0 0.0
82 Mar 10, 2018 0.27 0.28 0.26 0.26 1848790.0 0.0
83 Mar 11, 2018 0.26 0.28 0.25 0.28 2774120.0 0.0
84 Mar 12, 2018 0.28 0.29 0.26 0.27 11373000.0 0.0
85 Mar 13, 2018 0.27 0.28 0.26 0.27 2887810.0 0.0
86 Mar 14, 2018 0.28 0.3 0.25 0.27 4311250.0 65424700.0
87 Mar 15, 2018 0.27 0.29 0.25 0.29 4157320.0 63902100.0
88 Mar 16, 2018 0.29 0.34 0.27 0.32 5354830.0 68270700.0
89 Mar 17, 2018 0.32 0.33 0.29 0.3 3325240.0 75408100.0
90 Mar 18, 2018 0.3 0.31 0.27 0.31 4648640.0 70748900.0
91 Mar 19, 2018 0.31 0.32 0.29 0.31 4823450.0 73124500.0
92 Mar 20, 2018 0.31 0.32 0.29 0.32 4608680.0 73262300.0
93 Mar 21, 2018 0.32 0.34 0.32 0.33 3059560.0 75341300.0
94 Mar 22, 2018 0.33 0.37 0.33 0.36 3800330.0 78427100.0
95 Mar 23, 2018 0.36 0.36 0.33 0.35 3540010.0 84334500.0
96 Mar 24, 2018 0.35 0.37 0.34 0.35 4111080.0 83060700.0
97 Mar 25, 2018 0.35 0.41 0.35 0.4 5014850.0 82326400.0
98 Mar 26, 2018 0.4 0.41 0.36 0.41 6182370.0 95882400.0
99 Mar 27, 2018 0.41 0.41 0.36 0.37 4036900.0 96809800.0
