0 Mar 24, 2018 0.09 0.09 0.09 0.09 8672250.0 0.0
1 Mar 25, 2018 0.09 0.13 0.09 0.12 16277100.0 0.0
2 Mar 26, 2018 0.13 0.18 0.12 0.18 20606900.0 0.0
3 Mar 27, 2018 0.19 0.46 0.19 0.39 94204500.0 56880800.0
