0 Jan 16, 2018 0.02 0.03 0.02 0.03 98024200.0 0.0
1 Jan 17, 2018 0.03 0.03 0.02 0.03 113277000.0 0.0
2 Jan 18, 2018 0.03 0.04 0.02 0.04 143293000.0 0.0
3 Jan 19, 2018 0.04 0.04 0.03 0.04 154513000.0 0.0
4 Jan 20, 2018 0.04 0.05 0.04 0.04 162727000.0 0.0
5 Jan 21, 2018 0.04 0.04 0.03 0.03 65779900.0 0.0
6 Jan 22, 2018 0.04 0.04 0.03 0.03 96426600.0 0.0
7 Jan 23, 2018 0.03 0.04 0.03 0.04 85930400.0 0.0
8 Jan 24, 2018 0.04 0.14 0.03 0.13 619237000.0 0.0
9 Jan 25, 2018 0.13 0.14 0.09 0.1 618930000.0 854848000.0
10 Jan 26, 2018 0.1 0.11 0.08 0.09 177693000.0 682363000.0
11 Jan 27, 2018 0.09 0.1 0.09 0.09 101940000.0 626289000.0
12 Jan 28, 2018 0.09 0.09 0.07 0.08 95810400.0 600608000.0
13 Jan 29, 2018 0.08 0.08 0.06 0.07 168422000.0 519705000.0
14 Jan 30, 2018 0.07 0.07 0.05 0.06 76512800.0 478712000.0
15 Jan 31, 2018 0.06 0.06 0.05 0.06 108212000.0 383352000.0
16 Feb 01, 2018 0.06 0.07 0.05 0.05 127018000.0 382724000.0
17 Feb 02, 2018 0.05 0.05 0.04 0.05 98446300.0 365971000.0
18 Feb 03, 2018 0.05 0.05 0.04 0.05 52686400.0 315855000.0
19 Feb 04, 2018 0.05 0.05 0.04 0.04 34465800.0 326166000.0
20 Feb 05, 2018 0.04 0.04 0.03 0.03 40203400.0 267614000.0
21 Feb 06, 2018 0.03 0.04 0.02 0.04 57222900.0 201025000.0
22 Feb 07, 2018 0.03 0.04 0.03 0.03 52582100.0 235405000.0
23 Feb 08, 2018 0.03 0.04 0.03 0.04 41676500.0 222723000.0
24 Feb 09, 2018 0.04 0.04 0.04 0.04 27286600.0 260688000.0
25 Feb 10, 2018 0.04 0.05 0.04 0.04 48500500.0 279923000.0
26 Feb 11, 2018 0.04 0.04 0.03 0.04 50003200.0 269148000.0
27 Feb 12, 2018 0.04 0.04 0.04 0.04 26960200.0 240289000.0
28 Feb 13, 2018 0.04 0.04 0.04 0.04 43936400.0 257500000.0
29 Feb 14, 2018 0.04 0.04 0.04 0.04 44178200.0 250700000.0
30 Feb 15, 2018 0.04 0.04 0.04 0.04 38058200.0 279350000.0
31 Feb 16, 2018 0.04 0.04 0.04 0.04 50956400.0 279944000.0
32 Feb 17, 2018 0.04 0.05 0.04 0.05 90199900.0 300960000.0
33 Feb 18, 2018 0.05 0.05 0.04 0.04 60928300.0 356535000.0
34 Feb 19, 2018 0.04 0.05 0.04 0.05 46883000.0 310961000.0
35 Feb 20, 2018 0.05 0.05 0.04 0.04 37832000.0 317175000.0
36 Feb 21, 2018 0.04 0.04 0.04 0.04 28149000.0 290981000.0
37 Feb 22, 2018 0.04 0.04 0.04 0.04 57118000.0 262424000.0
38 Feb 23, 2018 0.04 0.04 0.03 0.04 43966100.0 244759000.0
39 Feb 24, 2018 0.04 0.04 0.03 0.04 22365800.0 253068000.0
40 Feb 25, 2018 0.04 0.04 0.03 0.03 32895300.0 239004000.0
41 Feb 26, 2018 0.03 0.04 0.03 0.03 23165600.0 235128000.0
42 Feb 27, 2018 0.03 0.04 0.03 0.04 42812900.0 237154000.0
43 Feb 28, 2018 0.04 0.04 0.03 0.03 17705500.0 254849000.0
44 Mar 01, 2018 0.03 0.04 0.03 0.03 33971800.0 228584000.0
45 Mar 02, 2018 0.03 0.04 0.03 0.03 29294200.0 236026000.0
46 Mar 03, 2018 0.03 0.04 0.03 0.03 24855400.0 234237000.0
47 Mar 04, 2018 0.03 0.03 0.03 0.03 25935500.0 233105000.0
48 Mar 05, 2018 0.03 0.04 0.03 0.04 40693400.0 235080000.0
49 Mar 06, 2018 0.04 0.04 0.03 0.03 34712000.0 237940000.0
50 Mar 07, 2018 0.03 0.03 0.02 0.02 33781600.0 211370000.0
51 Mar 08, 2018 0.02 0.02 0.02 0.02 48801300.0 163844000.0
52 Mar 09, 2018 0.02 0.02 0.02 0.02 40552600.0 134114000.0
53 Mar 10, 2018 0.02 0.02 0.02 0.02 21337100.0 161415000.0
54 Mar 11, 2018 0.02 0.02 0.02 0.02 35502900.0 148508000.0
55 Mar 12, 2018 0.02 0.02 0.02 0.02 34555500.0 181354000.0
56 Mar 13, 2018 0.02 0.02 0.02 0.02 25337000.0 162754000.0
57 Mar 14, 2018 0.02 0.02 0.02 0.02 29941900.0 173177000.0
58 Mar 15, 2018 0.02 0.02 0.02 0.02 19139200.0 157132000.0
59 Mar 16, 2018 0.02 0.02 0.02 0.02 17981400.0 151024000.0
60 Mar 17, 2018 0.02 0.02 0.02 0.02 10301700.0 154896000.0
61 Mar 18, 2018 0.02 0.02 0.01 0.02 19719200.0 140983000.0
62 >Mar 19, 201 0.02 0.02 0.02 0.02 18540900.0 139993000.0
63 Mar 20, 2018 0.02 0.02 0.02 0.02 17707700.0 156763000.0
64 Mar 21, 2018 0.02 0.02 0.02 0.02 33151200.0 157618000.0
65 Mar 22, 2018 0.02 0.02 0.02 0.02 45731200.0 175678000.0
66 Mar 23, 2018 0.02 0.03 0.02 0.02 73878300.0 178064000.0
67 Mar 24, 2018 0.03 0.03 0.02 0.02 91238100.0 211261000.0
68 Mar 25, 2018 0.02 0.03 0.02 0.03 80225100.0 205547000.0
69 Mar 26, 2018 0.03 0.03 0.02 0.03 51214800.0 232584000.0
70 Mar 27, 2018 0.03 0.03 0.02 0.02 30811400.0 214447000.0
