0 Dec 03, 2017 0.26 0.28 0.26 0.27 1142060.0 0.0
1 Dec 04, 2017 0.27 0.27 0.24 0.24 592937.0 0.0
2 Dec 05, 2017 0.24 0.26 0.23 0.23 461626.0 0.0
3 Dec 06, 2017 0.23 0.26 0.23 0.23 327862.0 0.0
4 Dec 07, 2017 0.23 0.34 0.23 0.34 431774.0 55659000.0
5 Dec 08, 2017 0.35 0.46 0.35 0.44 1560460.0 84842500.0
6 Dec 09, 2017 0.44 0.5 0.43 0.43 758682.0 105556000.0
7 Dec 10, 2017 0.43 0.44 0.38 0.4 443550.0 102496000.0
8 Dec 11, 2017 0.4 0.43 0.36 0.38 621039.0 95202800.0
9 Dec 12, 2017 0.38 0.46 0.31 0.46 985551.0 90699900.0
10 Dec 13, 2017 0.46 0.5 0.39 0.43 736731.0 109764000.0
11 Dec 14, 2017 0.43 0.47 0.37 0.43 539000.0 103780000.0
12 Dec 15, 2017 0.43 0.43 0.38 0.41 499531.0 102686000.0
13 Dec 16, 2017 0.42 0.49 0.41 0.49 591577.0 99243800.0
14 Dec 17, 2017 0.55 0.79 0.54 0.73 2841200.0 130848000.0
15 Dec 18, 2017 0.73 1.18 0.73 1.18 4383170.0 175073000.0
16 Dec 19, 2017 1.17 1.24 0.95 1.01 4642800.0 280022000.0
17 Dec 20, 2017 0.99 1.0 0.79 0.98 2862170.0 235378000.0
18 >Dec 21, 201 0.98 1.06 0.86 0.95 1137010.0 233774000.0
19 Dec 22, 2017 0.95 0.96 0.66 0.8 1351870.0 226958000.0
20 Dec 23, 2017 0.8 0.98 0.8 0.86 2173300.0 191198000.0
21 Dec 24, 2017 0.87 0.89 0.73 0.86 1570190.0 208611000.0
22 Dec 25, 2017 0.86 0.91 0.8 0.84 1934050.0 204693000.0
23 Dec 26, 2017 0.85 0.99 0.84 0.94 2233780.0 201840000.0
24 Dec 27, 2017 0.92 0.96 0.8 0.85 2234530.0 219877000.0
25 Dec 28, 2017 0.85 0.91 0.71 0.91 2505870.0 202336000.0
26 Dec 29, 2017 0.9 0.96 0.82 0.9 3421320.0 215223000.0
27 Dec 30, 2017 0.9 0.9 0.78 0.86 2259960.0 214316000.0
28 Dec 31, 2017 0.85 1.41 0.83 1.38 6452750.0 202045000.0
29 Jan 01, 2018 1.39 2.22 1.37 1.96 10405100.0 330635000.0
30 Jan 02, 2018 1.96 3.09 1.95 2.55 21727200.0 466728000.0
31 Jan 03, 2018 2.66 2.85 2.15 2.78 14808700.0 633317000.0
32 Jan 04, 2018 2.78 2.78 2.44 2.67 8249550.0 663614000.0
33 Jan 05, 2018 2.67 3.58 2.59 3.2 15285000.0 636426000.0
34 Jan 06, 2018 3.15 4.3 3.15 4.3 14449200.0 750894000.0
35 Jan 07, 2018 4.31 5.04 4.07 4.62 22543000.0 1026650000.0
36 Jan 08, 2018 4.58 4.64 3.62 4.24 12855100.0 1091470000.0
37 Jan 09, 2018 4.21 5.27 3.94 5.11 23710100.0 1004730000.0
38 Jan 10, 2018 5.12 5.12 4.06 4.75 16877500.0 1220330000.0
39 Jan 11, 2018 4.74 4.87 3.62 3.77 11370700.0 1131130000.0
40 Jan 12, 2018 3.81 4.41 3.81 4.39 7709280.0 908838000.0
41 Jan 13, 2018 4.38 4.62 3.8 4.09 10089700.0 1044640000.0
42 Jan 14, 2018 4.1 4.31 3.46 3.7 6793310.0 977763000.0
