['socialgood', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '17 Dec 2018', '23 Dec 2018', 6.0, -30.0, '17 Dec 2018', '23 Dec 2018', 6.0, -30.0, 'japan', 'N/A', 'N/A', 'japan', 'N/A', 'N/A', 'banking&payments', 7, 'N/A', 'N/A', 3, 9, 11, 'N/A', 'N/A', 'N/A', 'N/A', 500000000.0, 'N/A', 500000000.0, 500000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 100.0, 10.0, 'N/A', 31285, 'N/A', 31285, 0, 27613, 2.9, 179.0, 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['electrominer', 'N/A', 'N/A', 'N/A', 'N/A', '17 Dec 2018', '12 Feb 2019', 57.0, -81.0, '17 Dec 2018', '12 Feb 2019', 57.0, -81.0, '17 Dec 2018', '12 Feb 2019', 57.0, -81.0, 'usa', 'N/A', 'usa', 'usa', 'N/A', 'N/A', 'mining', 12, 'N/A', 12, 6, 8, 16, 'N/A', 'N/A', 'N/A', 'N/A', 50000000.0, 'N/A', 50000000.0, 50000000.0, 50000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.714, 0.7142, 0.07142, 1320, 'N/A', 1320, 0, 206, 1.0, 137.0, 'Low', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['gastroadvisor', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '16 Dec 2018', '30 Jan 2019', 45.0, -68.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'socialmedia&communication', 'N/A', 'N/A', 'N/A', 18, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 37500000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.3, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['gooreo', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '16 Dec 2018', '01 Feb 2019', 47.0, -70.0, '16 Dec 2018', '01 Feb 2019', 47.0, -70.0, 'turkey', 'N/A', 'N/A', 'turkey', 'N/A', 'N/A', 'recruitment&crowdsourcing', 8, 'N/A', 'N/A', 'N/A', 10, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 250.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.01, 'N/A', 1756, 'N/A', 1756, 0, 239, 1.0, 84.0, 'VeryLow', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['alpha-x', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '16 Dec 2018', '31 Jan 2019', 46.0, -69.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'banking&payments', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 8100000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.09, 'N/A', 'N/A', 'N/A', 'N/A', 33022, 0, 15007, 3.4, 236.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['itrue', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '16 Dec 2018', '16 Jan 2019', 31.0, -54.0, '16 Dec 2018', '16 Jan 2019', 31.0, -54.0, 'hong kong', 'N/A', 'N/A', 'hongkong', 'N/A', 'N/A', 'blockchaininfrastructure', 17, 'N/A', 'N/A', 10, 16, 30, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 11000000.0, 11000000.0, 40000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.01, 0.01, 0.001, 26744, 'N/A', 26744, 0, 5315, 1.6, 108.0, 'VeryHigh', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['shipnext', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '15 Dec 2018', '15 Mar 2019', 90.0, -112.0, 'N/A', 'N/A', 'N/A', 'N/A', 'singapore', 'N/A', 'N/A', 'singapore', 'N/A', 'N/A', 'supply&logistics', 20, 'N/A', 'N/A', 'N/A', 8, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 62000000.0, 'N/A', 62000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.12, 0.12, 0.012, 220, 'N/A', 220, 0, 602, 2.0, 187.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['cryptomarketcloud', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '15 Dec 2018', '15 Jan 2019', 31.0, -53.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'investment', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 72000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.6, 'N/A', 'N/A', 'N/A', 'N/A', 1903, 0, 2673, 3.3, 217.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['redi', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '15 Dec 2018', '15 Jan 2019', 31.0, -53.0, 'N/A', 'N/A', 'N/A', 'N/A', 'singapore', 'N/A', 'N/A', 'singapore', 'N/A', 'energy', 'energy&utilities', 21, 'N/A', 'N/A', 22, 14, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.006, 0.01, 'N/A', 'N/A', 20083, 20083, 20083, 0, 'N/A', 1.0, 150.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['iotw', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '15 Dec 2018', '26 Jan 2019', 42.0, -64.0, 'N/A', 'N/A', 'N/A', 'N/A', 'hong kong', 'N/A', 'N/A', 'hongkong', 'N/A', 'N/A', 'blockchaininfrastructure', 13, 'N/A', 'N/A', 2, 5, 10, 'N/A', 'N/A', 3400000.0, 'N/A', 20000000.0, 'N/A', 20000000.0, 20000000.0, 20000000.0, 'N/A', 'N/A', 0.17, 'N/A', 'N/A', 0.055, 0.055, 0.055, 8134, 'N/A', 99, 0, 1312, 3.4, 342.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['fidelityhouse', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '14 Dec 2018', '13 Apr 2019', 120.0, -141.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'socialmedia&communication', 'N/A', 'N/A', 'N/A', 35, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 2050000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.041, 'N/A', 'N/A', 'N/A', 'N/A', 96366, 0, 'N/A', 'N/A', 'N/A', 'Low', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['viewo', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '11 Dec 2018', '11 Jan 2019', 31.0, -49.0, '11 Dec 2018', '11 Dec 2019', 365.0, -383.0, 'hong kong', 'N/A', 'N/A', 'hongkong', 'N/A', 'N/A', 'media', 14, 'N/A', 'N/A', 2, 4, 17, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 112812000.0, 112812500.0, 2412416343750.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.2, 0.2, 0.02, 'N/A', 'N/A', 29021, 0, 9439, 1.1, 79.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['gash', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '10 Dec 2018', '25 Dec 2018', 15.0, -32.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'gaming&vr', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 3634400.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.044, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['botxcoin', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '10 Dec 2018', '28 Jan 2019', 49.0, -66.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'exchanges&wallets', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 10, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 6740640.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 55, 0, 'N/A', 'N/A', 'N/A', 'VeryLow', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['onesolution', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '08 Dec 2018', '08 Feb 2019', 62.0, -77.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'investment', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 850000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 10.0, 'N/A', 'N/A', 'N/A', 'N/A', 78588, 0, 'N/A', 'N/A', 'N/A', 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['hubrisone', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '07 Dec 2018', '26 Jan 2019', 50.0, -64.0, '01 Jan 2019', '31 May 2019', 150.0, -189.0, 'uk', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'banking&payments', 17, 'N/A', 'N/A', 'N/A', 9, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 16000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.01, 'N/A', 'N/A', 'N/A', 0, 3566, 1.8, 276.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['lightstreams', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '05 Dec 2018', '05 Jan 2019', 31.0, -43.0, '30 May 2018', '30 Jun 2018', 31.0, 146.0, 'estonia', 'N/A', 'estonia', 'estonia', 'N/A', 'blockchain', 'computing&datastorage', 9, 'N/A', 11, 5, 5, 15, 'N/A', 5000000.0, 'N/A', 'N/A', 20000000.0, 22300000.0, 20000000.0, 20000000.0, 'N/A', 'N/A', 0.22, 'N/A', 'N/A', 0.15, 0.15, 0.15, 'N/A', 11535, 2399, 11535, 0, 1208, 2.0, 103.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['usave', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '03 Dec 2018', '31 Jan 2019', 59.0, -69.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 66699999.99999999, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 1.15, 'N/A', 'N/A', 'N/A', 'N/A', 2483, 0, 511, 1.0, 107.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['tropitoken', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '03 Dec 2018', '31 Dec 2018', 28.0, -38.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'assetmanagement', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 44, 0, 'N/A', 'N/A', 'N/A', 'VeryLow', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['unboxed', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '03 Dec 2018', '31 Dec 2018', 28.0, -38.0, '03 Dec 2018', '31 Dec 2018', 28.0, -38.0, 'lithuania', 'N/A', 'N/A', 'lithuania', 'N/A', 'N/A', 'marketing&advertising', 32, 'N/A', 'N/A', 13, 14, 29, 'N/A', 'N/A', 'N/A', 'N/A', 15000000.0, 'N/A', 15000000.0, 15000000.0, 15000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.057, 0.057, 0.0057, 40734, 'N/A', 40734, 0, 32167, 2.5, 173.0, 'VeryHigh', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['cedium', 'N/A', 'N/A', 'N/A', 'N/A', '05 Nov 2018', '31 Dec 2018', 56.0, -38.0, '03 Dec 2018', '31 Dec 2018', 28.0, -38.0, '05 Nov 2018', '31 Dec 2018', 56.0, -38.0, 'estonia', 'N/A', 'estonia', 'estonia', 'N/A', 'N/A', 'blockchaininfrastructure', 13, 'N/A', 5, 'N/A', 10, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 6, 'N/A', 'N/A', 0, 157, 'N/A', 'N/A', 'VeryLow', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['intrachain', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '03 Dec 2018', '30 Dec 2018', 27.0, -37.0, '03 Dec 2018', '30 Dec 2018', 27.0, -37.0, 'germany', 'N/A', 'N/A', 'germany', 'N/A', 'N/A', 'businessservices&consulting', 12, 'N/A', 'N/A', 'N/A', 12, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 15877, 'N/A', 15877, 0, 8574, 1.3, 122.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['hey', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '03 Dec 2018', '31 Jan 2019', 59.0, -69.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'socialmedia&communication', 'N/A', 'N/A', 'N/A', 8, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 7788000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.057, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['securypto', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '03 Dec 2018', '31 Dec 2018', 28.0, -38.0, '03 Dec 2018', '01 Apr 2019', 119.0, -129.0, 'netherlands', 'N/A', 'N/A', 'netherlands', 'N/A', 'N/A', 'computing&datastorage', 10, 'N/A', 'N/A', 'N/A', 11, 2, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 16592, 0, 10255, 1.6, 167.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['curveblock', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '02 Dec 2018', '31 Mar 2018', -246.0, 237.0, 'uk', 'N/A', 'N/A', 'uk', 'N/A', 'N/A', 'N/A', 11, 'N/A', 'N/A', 'N/A', 7, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 213843000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 377, 'N/A', 'N/A', 0, 135, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['wehome', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '01 Dec 2018', '28 Feb 2019', 89.0, -97.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'realestate', 'N/A', 'N/A', 'N/A', 16, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 15000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.01, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['pepperdb', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '01 Dec 2018', '31 Dec 2018', 30.0, -38.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'data service', 'computing&datastorage', 7, 'N/A', 'N/A', 8, 4, 11, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 30000000.0, 'N/A', 30000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 0.0605, 0.29, 'N/A', 0.22, 'N/A', 3023, 2370, 0, 'N/A', 'N/A', 'N/A', 'Low', 'VeryHigh', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['ucoin', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '01 Dec 2018', '31 Dec 2018', 30.0, -38.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 15, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 200000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 1.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'Low', 'N/A', 'N/A', 0.005, 772, -0.132, 0.139, 2.214, 2.208, 0.016, -3.783, 0.056, 0.044]
['coinshare', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '01 Dec 2018', '31 Dec 2018', 30.0, -38.0, '01 Dec 2018', '31 Dec 2018', 30.0, -38.0, 'isle of man', 'N/A', 'N/A', 'isleofman', 'N/A', 'N/A', 'socialmedia&communication', 18, 'N/A', 'N/A', 17, 8, 25, 'N/A', 'N/A', 'N/A', 'N/A', 11900000.0, 'N/A', 11900000.0, 11900000.0, 11900000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.12, 0.12, 0.012, 'N/A', 'N/A', 'N/A', 0, 'N/A', 1.0, 86.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['gamedex', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '01 Dec 2018', '31 Dec 2018', 30.0, -38.0, '01 Oct 2018', '31 Dec 2018', 91.0, -38.0, 'singapore', 'N/A', 'N/A', 'singapore', 'N/A', 'N/A', 'gaming&vr', 15, 'N/A', 'N/A', 11, 7, 21, 'N/A', 'N/A', 'N/A', 'N/A', 25000000.0, 'N/A', 25000000.0, 25000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.01, 0.01, 0.001, 10454, 'N/A', 'N/A', 0, 6466, 1.4, 146.0, 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['hiway', 'N/A', 'N/A', 'N/A', 'N/A', '15 Aug 2018', '21 Aug 2018', 6.0, 94.0, '01 Dec 2018', '23 Dec 2018', 22.0, -30.0, '01 Dec 2018', '23 Dec 2018', 22.0, -30.0, 'netherlands', 'N/A', 'netherlands', 'netherlands', 'N/A', 'N/A', 'socialmedia&communication', 13, 'N/A', 10, 12, 10, 17, 'N/A', 'N/A', 'N/A', 'N/A', 8000000.0, 'N/A', 8000000.0, 8000000.0, 8000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.159, 0.14, 0.014, 5471, 'N/A', 5471, 0, 2803, 1.6, 134.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['mobu', 'N/A', 'N/A', 'N/A', 'N/A', '01 Dec 2018', '31 Jan 2019', 61.0, -69.0, '01 Dec 2018', '31 Jan 2019', 61.0, -69.0, '01 Dec 2018', '31 Jan 2019', 61.0, -69.0, 'south africa', 'N/A', 'southafrica', 'southafrica', 'N/A', 'blockchain platform', 'blockchaininfrastructure', 24, 'N/A', 9, 17, 9, 'N/A', 'N/A', 3020080.0, 'N/A', 'N/A', 'N/A', 9500000.0, 35000000.0, 50000000.0, 'N/A', 'N/A', 0.32, 'N/A', 'N/A', 0.15, 0.15, 0.15, 'N/A', 44163, 44163, 44163, 0, 32824, 1.4, 120.0, 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['tixeet', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '01 Dec 2018', '31 Dec 2018', 30.0, -38.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'art&music', 'N/A', 'N/A', 'N/A', 1, 'N/A', 12, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 26999999.999999996, 'N/A', 4832000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.018, 'N/A', 'N/A', 'N/A', 'N/A', 64, 0, 'N/A', 'N/A', 'N/A', 'VeryLow', 'VeryHigh', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['cryptonote', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '01 Dec 2018', '12 Jan 2019', 42.0, -50.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'investment', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 190500.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.254, 'N/A', 'N/A', 'N/A', 'N/A', 265, 0, 1260, 1.0, 212.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
