0.1 3 Clustering failed -1
0.1 5 Clustering failed -1
0.1 6 Clustering failed -1
0.1 7 Clustering failed -1
0.1 8 Clustering failed -1
0.1 9 Clustering failed -1
0.1 10 Clustering failed -1
0.1 12 Clustering failed -1
0.1 14 Clustering failed -1
0.1 16 Clustering failed -1
0.1 18 Clustering failed -1
0.1 20 Clustering failed -1
0.1191919191919192 3 Clustering failed -1
0.1191919191919192 5 Clustering failed -1
0.1191919191919192 6 Clustering failed -1
0.1191919191919192 7 Clustering failed -1
0.1191919191919192 8 Clustering failed -1
0.1191919191919192 9 Clustering failed -1
0.1191919191919192 10 Clustering failed -1
0.1191919191919192 12 Clustering failed -1
0.1191919191919192 14 Clustering failed -1
0.1191919191919192 16 Clustering failed -1
0.1191919191919192 18 Clustering failed -1
0.1191919191919192 20 Clustering failed -1
0.1383838383838384 3 Clustering failed -1
0.1383838383838384 5 Clustering failed -1
0.1383838383838384 6 Clustering failed -1
0.1383838383838384 7 Clustering failed -1
0.1383838383838384 8 Clustering failed -1
0.1383838383838384 9 Clustering failed -1
0.1383838383838384 10 Clustering failed -1
0.1383838383838384 12 Clustering failed -1
0.1383838383838384 14 Clustering failed -1
0.1383838383838384 16 Clustering failed -1
0.1383838383838384 18 Clustering failed -1
0.1383838383838384 20 Clustering failed -1
0.1575757575757576 3 Clustering failed -1
0.1575757575757576 5 Clustering failed -1
0.1575757575757576 6 Clustering failed -1
0.1575757575757576 7 Clustering failed -1
0.1575757575757576 8 Clustering failed -1
0.1575757575757576 9 Clustering failed -1
0.1575757575757576 10 Clustering failed -1
0.1575757575757576 12 Clustering failed -1
0.1575757575757576 14 Clustering failed -1
0.1575757575757576 16 Clustering failed -1
0.1575757575757576 18 Clustering failed -1
0.1575757575757576 20 Clustering failed -1
0.17676767676767677 3 Clustering failed -1
0.17676767676767677 5 Clustering failed -1
0.17676767676767677 6 Clustering failed -1
0.17676767676767677 7 Clustering failed -1
0.17676767676767677 8 Clustering failed -1
0.17676767676767677 9 Clustering failed -1
0.17676767676767677 10 Clustering failed -1
0.17676767676767677 12 Clustering failed -1
0.17676767676767677 14 Clustering failed -1
0.17676767676767677 16 Clustering failed -1
0.17676767676767677 18 Clustering failed -1
0.17676767676767677 20 Clustering failed -1
0.19595959595959594 3 Clustering failed -1
0.19595959595959594 5 Clustering failed -1
0.19595959595959594 6 Clustering failed -1
0.19595959595959594 7 Clustering failed -1
0.19595959595959594 8 Clustering failed -1
0.19595959595959594 9 Clustering failed -1
0.19595959595959594 10 Clustering failed -1
0.19595959595959594 12 Clustering failed -1
0.19595959595959594 14 Clustering failed -1
0.19595959595959594 16 Clustering failed -1
0.19595959595959594 18 Clustering failed -1
0.19595959595959594 20 Clustering failed -1
0.21515151515151515 3 Clustering failed -1
0.21515151515151515 5 Clustering failed -1
0.21515151515151515 6 Clustering failed -1
0.21515151515151515 7 Clustering failed -1
0.21515151515151515 8 Clustering failed -1
0.21515151515151515 9 Clustering failed -1
0.21515151515151515 10 Clustering failed -1
0.21515151515151515 12 Clustering failed -1
0.21515151515151515 14 Clustering failed -1
0.21515151515151515 16 Clustering failed -1
0.21515151515151515 18 Clustering failed -1
0.21515151515151515 20 Clustering failed -1
0.23434343434343433 3 1 -0.32127302232980215
0.23434343434343433 5 Clustering failed -1
0.23434343434343433 6 Clustering failed -1
0.23434343434343433 7 Clustering failed -1
0.23434343434343433 8 Clustering failed -1
0.23434343434343433 9 Clustering failed -1
0.23434343434343433 10 Clustering failed -1
0.23434343434343433 12 Clustering failed -1
0.23434343434343433 14 Clustering failed -1
0.23434343434343433 16 Clustering failed -1
0.23434343434343433 18 Clustering failed -1
0.23434343434343433 20 Clustering failed -1
0.2535353535353535 3 1 -0.2933806570398238
0.2535353535353535 5 Clustering failed -1
0.2535353535353535 6 Clustering failed -1
0.2535353535353535 7 Clustering failed -1
0.2535353535353535 8 Clustering failed -1
0.2535353535353535 9 Clustering failed -1
0.2535353535353535 10 Clustering failed -1
0.2535353535353535 12 Clustering failed -1
0.2535353535353535 14 Clustering failed -1
0.2535353535353535 16 Clustering failed -1
0.2535353535353535 18 Clustering failed -1
0.2535353535353535 20 Clustering failed -1
0.2727272727272727 3 2 -0.3007970339068421
0.2727272727272727 5 1 -0.2933806570398238
0.2727272727272727 6 Clustering failed -1
0.2727272727272727 7 Clustering failed -1
0.2727272727272727 8 Clustering failed -1
0.2727272727272727 9 Clustering failed -1
0.2727272727272727 10 Clustering failed -1
0.2727272727272727 12 Clustering failed -1
0.2727272727272727 14 Clustering failed -1
0.2727272727272727 16 Clustering failed -1
0.2727272727272727 18 Clustering failed -1
0.2727272727272727 20 Clustering failed -1
0.2919191919191919 3 1 -0.2190115563531215
0.2919191919191919 5 2 -0.2933493419677332
0.2919191919191919 6 Clustering failed -1
0.2919191919191919 7 Clustering failed -1
0.2919191919191919 8 Clustering failed -1
0.2919191919191919 9 Clustering failed -1
0.2919191919191919 10 Clustering failed -1
